Wavelength,EQW,Pdiff(cont),Veq,vsini,i(deg),Rstar,Mstar,Teff,log(g),vfrac,Rpolar,Requat,file_name
6564.57,-4.93,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i40
6564.57,-5.03,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i50
6564.57,-5.15,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i60
6564.57,-5.35,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i70
6564.57,-5.69,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i80
6564.57,-6.67,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd55p0_halpha_alp0p0_i90
6564.57,-4.62,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i0
6564.57,-4.65,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i10
6564.57,-4.73,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i20
6564.57,-4.84,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i30
6564.57,-4.95,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i40
6564.57,-5.06,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i50
6564.57,-5.17,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i60
6564.57,-5.36,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i70
6564.57,-5.68,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i80
6564.57,-6.32,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd5p0_halpha_alp0p0_i90
6564.57,-4.59,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i0
6564.57,-4.61,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i10
6564.57,-4.7,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i20
6564.57,-4.81,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i30
6564.57,-4.93,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i40
6564.57,-5.03,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i50
6564.57,-5.15,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i60
6564.57,-5.35,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i70
6564.57,-5.69,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i80
6564.57,-6.67,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d27em12_rd65p0_halpha_alp0p0_i90
6564.57,-1.58,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i0
6564.57,-1.64,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i10
6564.57,-1.77,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i20
6564.57,-1.78,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i30
6564.57,-1.56,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i40
6564.57,-1.08,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i60
6564.57,-0.04,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i70
6564.57,-0.82,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i80
6564.57,-4.71,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd15p0_halpha_alp0p0_i90
6564.57,-1.54,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i0
6564.57,-1.59,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i10
6564.57,-1.73,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i20
6564.57,-1.75,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i30
6564.57,-1.55,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i40
6564.57,-1.07,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i60
6564.57,-0.05,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i70
6564.57,-0.86,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i80
6564.57,-5.21,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd25p0_halpha_alp0p0_i90
6564.57,-1.54,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i0
6564.57,-1.59,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i10
6564.57,-1.73,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i20
6564.57,-1.75,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i30
6564.57,-1.54,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i40
6564.57,-1.07,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i60
6564.57,-0.05,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i70
6564.57,-0.86,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i80
6564.57,-5.55,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd35p0_halpha_alp0p0_i90
6564.57,-1.54,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i0
6564.57,-1.59,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i10
6564.57,-1.73,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i20
6564.57,-1.75,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i30
6564.57,-1.54,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i40
6564.57,-1.07,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i60
6564.57,-0.05,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i70
6564.57,-0.86,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i80
6564.57,-5.78,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd45p0_halpha_alp0p0_i90
6564.57,-1.54,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i0
6564.57,-1.59,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i10
6564.57,-1.73,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i20
6564.57,-1.75,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i30
6564.57,-1.54,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i40
6564.57,-1.07,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i60
6564.57,-0.05,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i70
6564.57,-0.86,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i80
6564.57,-5.95,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd55p0_halpha_alp0p0_i90
6564.57,-2.41,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i0
6564.57,-2.42,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i10
6564.57,-2.48,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i20
6564.57,-2.45,0.012,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i30
6564.57,-2.28,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i40
6564.57,-1.94,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i50
6564.57,-1.53,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i60
6564.57,-1.35,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i70
6564.57,-1.9,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i80
6564.57,-4.3,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd5p0_halpha_alp0p0_i90
6564.57,-1.54,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i0
6564.57,-1.59,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i10
6564.57,-1.73,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i20
6564.57,-1.75,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i30
6564.57,-1.54,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i40
6564.57,-1.07,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i50
6564.57,-0.45,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i60
6564.57,-0.05,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i70
6564.57,-0.86,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i80
6564.57,-6.06,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_3d49em11_rd65p0_halpha_alp0p0_i90
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i80
6564.57,-6.58,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd15p0_halpha_alp0p0_i90
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i80
6564.57,-6.63,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd25p0_halpha_alp0p0_i90
